id_city,city,id_hotel,name_hotel,region,star_rating,num_reviews,hotel_features,price,matched_name,displayName,latitude,longitude
2,Jakarta,244,ibis Styles Jakarta Airport,"Benda, Jakarta",3.0,4157.0,Check-out ekspress,714141,ibis Styles Jakarta Airport,ibis Styles Jakarta Airport,-6.115917,106.683062
2,Jakarta,114,Hotel Dharmein,"Melawai, Jakarta",3.0,3116.0,"Teras rooftop, Bar",583333,Hotel Dharmein,Hotel Dharmein,-6.243422499999999,106.7986681
2,Jakarta,193,Swiss-Belhotel Airport Jakarta,"Benda, Jakarta",4.0,2222.0,Antar-jemput bandara,911668,Swiss-Belhotel Airport Jakarta,Swiss-Belhotel Airport Jakarta,-6.113721,106.686955
2,Jakarta,3,ASTON Kartika Grogol Hotel & Conference Center,"Grogol, Jakarta",4.0,3896.0,"Layanan pijat, Pusat kebugaran, Spa, Pusat kebugaran, Bar",1784460,ASTON Kartika Grogol Hotel & Conference Center,ASTON Kartika Grogol Hotel & Conference Center,-6.16686899614645,106.79213986011882
2,Jakarta,218,"The Ritz-Carlton Jakarta, Mega Kuningan","Kuningan, Jakarta",5.0,2884.0,"Restoran show cooking, Ruang santai, Bar, Bilyar, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",3323467,"The Ritz-Carlton Jakarta, Mega Kuningan","The Ritz-Carlton Jakarta, Mega Kuningan",-6.2285397,106.82717449999996
2,Jakarta,66,Grand Mercure Jakarta Kemayoran,"Gunung Sahari, Jakarta",5.0,3438.0,"Penitipan anak, Check-out ekspress",1582680,Grand Mercure Jakarta Kemayoran,Grand Mercure Jakarta Kemayoran,-6.1536,106.849698
2,Jakarta,200,Swiss-Belresidences Kalibata,"Kalibata, Jakarta",4.0,8523.0,"Aerobik, Bar, Area main anak, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",911667,Swiss-Belresidences Kalibata,Swiss-Belresidences Kalibata,-6.255345,106.855782
2,Jakarta,87,Harris Tebet Jakarta,"Manggarai Selatan, Jakarta",4.0,5101.0,"Bar, Area main anak, Layanan pijat, Pusat kebugaran, Bilyar, Sauna, Pusat kebugaran, Bar",1011000,Harris Tebet Jakarta,Harris Tebet Jakarta,-6.222914,106.848124
2,Jakarta,56,Grand Dafam Ancol Jakarta,"Ancol, Jakarta",4.0,434.0,"Area main anak, Layanan pijat, Dapur kecil, Pusat kebugaran, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar",1786667,Grand Dafam Ancol Jakarta,Grand Dafam Ancol Jakarta,-6.1297622,106.829628
2,Jakarta,88,Harris Vertu Hotel Harmoni,"Harmoni, Jakarta",5.0,3749.0,"Layanan pijat, Pusat kebugaran, Spa, Bar",1468900,Harris Vertu Hotel Harmoni,Harris Vertu Hotel Harmoni,-6.164290999999999,106.820607
2,Jakarta,178,Sentral Cawang Hotel,"Cawang, Jakarta",3.0,7369.0,"Layanan pijat, Aksesibel bagi penyandang disabilitas, Bar",580500,Sentral Cawang Hotel,Sentral Cawang Hotel,-6.246891999999999,106.872668
2,Jakarta,75,Grand Tropic Suites Hotel,"Tanjung Duren, Jakarta",4.0,5554.0,"Tennis meja, Area main anak, Pusat kebugaran, Sauna, Pusat kebugaran",1223333,Grand Tropic Suites Hotel,Grand Tropic Suites Hotel,-6.171492499999999,106.7876258
2,Jakarta,199,Swiss-Belinn Wahid Hasyim,"Kebon Kacang, Jakarta",3.0,895.0,"Jemputan stasiun kereta, Layanan pijat, Antar-jemput bandara, Check-out ekspress, Bar",1160000,Swiss-Belinn Wahid Hasyim,Swiss-Belinn Wahid Hasyim,-6.187239399999999,106.8208767
2,Jakarta,93,Holiday Inn Express JAKARTA WAHID HASYIM,"Kebon Kacang, Jakarta",3.0,3537.0,"Tennis, Pusat kebugaran, Bar",1568180,Holiday Inn Express JAKARTA WAHID HASYIM,Holiday Inn Express JAKARTA WAHID HASYIM,-6.187198,106.821936
2,Jakarta,4,ASTON Pluit Hotel & Residence,"Pluit, Jakarta",4.0,5915.0,"Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Spa, Pusat kebugaran, Bar",1068280,ASTON Pluit Hotel & Residence,ASTON Pluit Hotel & Residence,-6.12443,106.795115
2,Jakarta,16,Ambhara Hotel,"Melawai, Jakarta",4.0,4857.0,Bar,968000,Ambhara Hotel,Ambhara Hotel,-6.243213889,106.8034194
2,Jakarta,76,Grand Whiz Poins Simatupang Jakarta,"Lebak Bulus, Jakarta",4.0,9148.0,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Pusat kebugaran",857813,Grand Whiz Poins Simatupang Jakarta,Grand Whiz Poins Simatupang Jakarta,-6.289882,106.77765899999996
2,Jakarta,170,Redtop Hotel & Convention Center,"Pecenongan, Jakarta",4.0,4209.0,"Bayar saat Check-in, Restoran show cooking, Bar, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",1213451,Redtop Hotel & Convention Center,Redtop Hotel & Convention Center,-6.163276663123464,106.82683223677066
2,Jakarta,47,Fairmont Jakarta,"Senayan, Jakarta",5.0,1045.0,"Penitipan anak, Check-out ekspress",6473500,Fairmont Jakarta,Fairmont Jakarta,-6.221751,106.798688
2,Jakarta,122,Hotel Santika Premiere Slipi Jakarta,"Slipi, Jakarta",4.0,6308.0,Aksesibel bagi penyandang disabilitas,1316667,Hotel Santika Premiere Slipi Jakarta,Hotel Santika Premiere Slipi Jakarta,-6.198277,106.802312
2,Jakarta,92,Holiday Inn Express JAKARTA PLUIT CITYGATE,"Pluit, Jakarta",3.0,5158.0,Pusat kebugaran,1055112,Holiday Inn Express JAKARTA PLUIT CITYGATE,Holiday Inn Express JAKARTA PLUIT CITYGATE,-6.127151,106.79044
2,Jakarta,194,Swiss-Belhotel Pondok Indah,"Pondok Indah, Jakarta",4.0,4538.0,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",1423333,Swiss-Belhotel Pondok Indah,Swiss-Belhotel Pondok Indah,-6.28759,106.779704
2,Jakarta,21,Aryaduta Suite Semanggi,"Karet Semanggi, Jakarta",4.0,4882.0,"Squash, Area main anak, Tennis, Layanan pijat, Dapur kecil, Pusat kebugaran, Sauna, Bar",2400787,Aryaduta Suite Semanggi,Aryaduta Suite Semanggi,-6.219991301063097,106.81611743684005
2,Jakarta,54,Gran Melia Jakarta,"Kuningan, Jakarta",5.0,1759.0,"Jacuzzi, Klub malam, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Pusat kebugaran, Bar",2259278,Gran Melia Jakarta,Gran Melia Jakarta,-6.2345030560441215,106.83007767857362
2,Jakarta,136,Le Meridien Jakarta,"Sudirman, Jakarta",5.0,377.0,"Klub malam, Penitipan anak, Antar-jemput bandara, Sauna, Spa",2420000,Le Meridien Jakarta,Le Meridien Jakarta,-6.2133933,106.81866790000004
2,Jakarta,116,Hotel Gren Alia Jakarta,"Senen, Jakarta",3.0,2906.0,Aksesibel bagi penyandang disabilitas,841667,Hotel Gren Alia Jakarta,Hotel Gren Alia Jakarta,-6.180881,106.838203
2,Jakarta,169,Ra Suites Simatupang,"Cilandak Barat, Jakarta",5.0,68.0,"Transportasi ke pusat perbelanjaan, Winery, Jemputan stasiun kereta, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",1625000,Ra Suites Simatupang,Ra Suites Simatupang,-6.291939699999999,106.7960524
3,Semarang,227,Wimarion Hotel Semarang,"Candisari, Semarang",4.0,2494.0,"Bayar saat Check-in, Winery, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar",1540000,Wimarion Hotel Semarang,Wimarion Hotel Semarang,-7.007911018174739,110.41825745254756
3,Semarang,149,Metro Park View Hotel,"Semarang Tengah, Semarang",4.0,8886.0,"Bersepeda atau bersepeda gunung, Tennis meja, Area main anak, Klub anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",1962188,Metro Park View Hotel,Metro Park View Hotel,-6.971200199999999,110.4232794
3,Semarang,112,Hotel Dafam Semarang,"Semarang Tengah, Semarang",4.0,6323.0,"Tennis meja, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Jacuzzi, Spa, Pusat kebugaran, Bar",1250000,Hotel Dafam Semarang,Hotel Dafam Semarang,-6.979482,110.411366
3,Semarang,162,Plaza Hotel Semarang,"Banyumanik, Semarang",3.0,2157.0,"Aktivitas outdoor, Karaoke, Area main anak, Area berpayung",496750,Plaza Hotel Semarang,Plaza Hotel Semarang,-7.04765040503779,110.419879078865
3,Semarang,68,Grand Panorama Hotel,"Bandungan, Semarang",1.0,1349.0,Pusat kebugaran,438000,Grand Panorama Hotel,Grand Panorama Hotel,-7.204250616736443,110.39090657867094
3,Semarang,79,Gumaya Tower Hotel Semarang,"Semarang Tengah, Semarang",5.0,4521.0,"Golf mini, Restoran show cooking, Area main anak, Layanan pijat, Pusat kebugaran, Sauna, Spa, Bar",2433333,Gumaya Tower Hotel Semarang,Gumaya Tower Hotel Semarang,-6.977311,110.420059
3,Semarang,11,Amanda Hills Bandungan,"Bandungan, Semarang",3.0,3052.0,"Volley, Restoran show cooking, Bersepeda atau bersepeda gunung, Tennis, Ruangan game, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas, Check-out ekspress",708333,Amanda Hills Bandungan,Amanda Hills Bandungan,-7.219995,110.360637
3,Semarang,106,Hotel Ciputra Semarang managed by Swiss-Belhotel International,"Semarang Tengah, Semarang",5.0,7507.0,"Layanan pijat, Pusat kebugaran, Spa, Bar",2181667,Hotel Ciputra Semarang managed by Swiss-Belhotel International,Hotel Ciputra Semarang managed by Swiss-Belhotel International,-6.988595,110.423799
3,Semarang,55,Grand Candi Hotel Semarang,"Candisari, Semarang",5.0,3942.0,"Aerobik, Tennis meja, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2700000,Grand Candi Hotel Semarang,Grand Candi Hotel Semarang,-7.016298,110.422818
3,Semarang,95,Horison Kota Lama Semarang,"Semarang Timur, Semarang",3.0,4984.0,"Bar, Teras rooftop, Check-out ekspress, Bar",1104300,Horison Kota Lama Semarang,Horison Kota Lama Semarang,-6.969023,110.431358
3,Semarang,163,Po Hotel (FKA Crowne Plaza Semarang),"Semarang Tengah, Semarang",5.0,2265.0,"Tanda khusus bagi tuna netra, Sewa mobil, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran",25296000,Po Hotel (FKA Crowne Plaza Semarang),Po Hotel (FKA Crowne Plaza Semarang),-6.9786231,110.41565709999998
3,Semarang,208,The Azana Hotel Airport Semarang,"Semarang Barat, Semarang",4.0,1094.0,"Karaoke, Teras rooftop, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar",1058148,The Azana Hotel Airport Semarang,The Azana Hotel Airport Semarang,-6.9850258,110.38479559999996
3,Semarang,36,Citrip Hotel Simpang Lima (FKA CityOne),"Semarang Tengah, Semarang",2.0,1593.0,"Sewa mobil, Layanan pijat, Spa",822000,Citrip Hotel Simpang Lima (FKA CityOne),Citrip Hotel Simpang Lima (FKA CityOne),-6.989578,110.427384
3,Semarang,33,Candiview Hotel Semarang,"Gajahmungkur, Semarang",2.0,4643.0,"Antar-jemput bandara, Bar",808333,Candiview Hotel Semarang,Candiview Hotel Semarang,-7.002187,110.409583
3,Semarang,113,Hotel Dalu Semarang,"Pedurungan, Semarang",2.0,1743.0,"Jemputan stasiun kereta, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas",438800,Hotel Dalu Semarang,Hotel Dalu Semarang,-7.006575937467707,110.45753002166748
3,Semarang,115,Hotel Grasia,"Gajahmungkur, Semarang",3.0,3020.0,"Restoran show cooking, Jemputan stasiun kereta, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas",1100789,Hotel Grasia,Hotel Grasia,-7.004583,110.409617
3,Semarang,121,Hotel Pantes Candi Simpang Lima,"Candisari, Semarang",1.0,1490.0,"Jemputan stasiun kereta, Kursi berjemur, Aksesibel bagi penyandang disabilitas, Check-out ekspress",652667,Hotel Pantes Candi Simpang Lima,Hotel Pantes Candi Simpang Lima,-7.0097864,110.4254407
3,Semarang,52,Golden City Hotel and Convention Center,"Kota Lama, Semarang",4.0,708.0,"Antar-jemput bandara, Pusat kebugaran, Bar",1399000,Golden City Hotel and Convention Center,Golden City Hotel and Convention Center,-6.967673,110.430668
4,Surabaya,166,Prime Royal Boutique Hotel Surabaya,"Sawahan, Surabaya",3.5,5167.0,"Bayar saat Check-in, Check-out ekspress",463332,Prime Royal Boutique Hotel Surabaya,Prime Royal Boutique Hotel Surabaya,-7.256423,112.729788
4,Surabaya,100,Hotel 88 Embong Kenongo (Kayoon),"Genteng, Surabaya",2.0,8615.0,Aksesibel bagi penyandang disabilitas,372000,Hotel 88 Embong Kenongo (Kayoon),Hotel 88 Embong Kenongo (Kayoon),-7.26569,112.746429
4,Surabaya,101,Hotel 88 Embong Malang,"Tegalsari, Surabaya",3.0,6898.0,Sewa mobil,516667,Hotel 88 Embong Malang,Hotel 88 Embong Malang,-7.258329,112.7336
4,Surabaya,234,Zest Hotel Jemursari,"Tenggilis Mejoyo, Surabaya",2.0,10975.0,"Bayar saat Check-in, Aksesibel bagi penyandang disabilitas",466666,Zest Hotel Jemursari,Zest Hotel Jemursari,-7.3118308,112.75766240000009
4,Surabaya,157,POP! Hotel Diponegoro Surabaya,"Wonokromo, Surabaya",2.0,12272.0,Aksesibel bagi penyandang disabilitas,388667,POP! Hotel Diponegoro Surabaya,POP! Hotel Diponegoro Surabaya,-7.293074,112.737128
4,Surabaya,159,POP! Hotel Stasiun Kota Surabaya,"Pabean Cantikan, Surabaya",2.0,8040.0,"Layanan pijat, Aksesibel bagi penyandang disabilitas",340960,POP! Hotel Stasiun Kota Surabaya,POP! Hotel Stasiun Kota Surabaya,-7.2411942,112.742412
4,Surabaya,173,Royal Tulip Darmo Surabaya,"Tegalsari, Surabaya",5.0,258.0,Pusat kebugaran,1293925,Royal Tulip Darmo Surabaya,Royal Tulip Darmo Surabaya,-7.286353999999999,112.7382145
4,Surabaya,81,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,"Sukomanunggal, Surabaya",4.0,1554.0,"Pengering pakaian, Area main anak, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran",795333,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,HARRIS Hotel & Conventions Bundaran Satelit Surabaya,-7.286392,112.702544
4,Surabaya,117,Hotel Gunawangsa MERR,"Rungkut, Surabaya",3.0,13560.0,"Pusat kebugaran, Aksesibel bagi penyandang disabilitas",714667,Hotel Gunawangsa MERR,Hotel Gunawangsa MERR,-7.311311225578559,112.78154821593851
4,Surabaya,153,Neo+ Waru Sidoarjo by ASTON,"Waru, Surabaya",3.0,3490.0,"Layanan pijat, Bar",530400,Neo+ Waru Sidoarjo by ASTON,Neo+ Waru Sidoarjo by ASTON,-7.359070200000001,112.72902269999996
4,Surabaya,192,Surabaya Suites Hotel Powered by Archipelago,"Genteng, Surabaya",4.0,8509.0,"Jacuzzi, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Pusat kebugaran, Bar",1012300,Surabaya Suites Hotel Powered by Archipelago,Surabaya Suites Hotel Powered by Archipelago,-7.26367860198551,112.748466432095
4,Surabaya,197,Swiss-Belinn Manyar Surabaya,"Mulyorejo, Surabaya",3.0,5808.0,"Bayar saat Check-in, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar",878333,Swiss-Belinn Manyar Surabaya,Swiss-Belinn Manyar Surabaya,-7.28075,112.770375
4,Surabaya,103,Hotel Aria Centra Surabaya,"Genteng, Surabaya",4.0,7348.0,"Sewa mobil, Layanan pijat, Spa",1225000,Hotel Aria Centra Surabaya,Hotel Aria Centra Surabaya,-7.267606799999999,112.74367329999995
4,Surabaya,7,Alimar Premier Hotel,"Mulyorejo, Surabaya",3.0,1832.0,"Restoran show cooking, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar",2090000,Alimar Premier Hotel,Alimar Premier Hotel,-7.271114,112.781738
4,Surabaya,102,Hotel 88 Kedungsari (Kedungdoro),"Tegalsari, Surabaya",2.0,5165.0,"Sewa mobil, Aksesibel bagi penyandang disabilitas",455000,Hotel 88 Kedungsari (Kedungdoro),Hotel 88 Kedungsari (Kedungdoro),-7.266139727700091,112.73152124136686
4,Surabaya,246,ibis budget Surabaya Airport,"Sedati, Surabaya",2.0,6972.0,Penitipan anak,454999,ibis Budget Surabaya Airport,ibis Budget Surabaya Airport,-7.375076,112.794022
4,Surabaya,144,MaxOneHotels.com @ Dharmahusada - Surabaya,"Gubeng, Surabaya",3.0,5484.0,"Bar, Transportasi ke pusat perbelanjaan, Sewa mobil, Layanan pijat, Antar-jemput bandara, Check-out ekspress, Bar",525000,MaxOneHotels.com @ Dharmahusada - Surabaya,MaxOneHotels.com @ Dharmahusada - Surabaya,-7.267384,112.771152
4,Surabaya,30,Best Western Papilio Hotel,"Wonokromo, Surabaya",4.0,13020.0,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress",985360,Best Western Papilio Hotel,Best Western Papilio Hotel,-7.331106199999998,112.72998329999996
4,Surabaya,29,Bekizaar Hotel Surabaya,"Genteng, Surabaya",3.0,6978.0,"Penitipan anak, Sewa mobil, Layanan pijat, Check-out ekspress",655528,Bekizaar Hotel Surabaya,Bekizaar Hotel Surabaya,-7.2636,112.741243
4,Surabaya,83,Halogen Hotel Airport Surabaya,"Sedati, Surabaya",3.0,2477.0,"Bayar saat Check-in, Karaoke, Sewa mobil, Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar",380000,Halogen Hotel Airport Surabaya,Halogen Hotel Airport Surabaya,-7.371703,112.761063
4,Surabaya,27,BATIQA Hotel Darmo - Surabaya,"Wonokromo, Surabaya",3.0,2206.0,"Restoran show cooking, Layanan pijat, Pusat kebugaran, Bar",690000,BATIQA Hotel Darmo - Surabaya,BATIQA Hotel Darmo - Surabaya,-7.294285813472827,112.74061732817232
4,Surabaya,134,La Lisa Hotel Surabaya,"Gubeng, Surabaya",3.5,3222.0,"Bayar saat Check-in, Aktivitas outdoor, Sewa mobil, Spa",973333,La Lisa Hotel Surabaya,La Lisa Hotel Surabaya,-7.305143,112.761975
4,Surabaya,156,Novotel Surabaya - Hotel & Suites,"Wonokromo, Surabaya",4.0,4239.0,Area main anak,1341274,Novotel Surabaya Hotel &amp; Suites,Novotel Surabaya Hotel &amp; Suites,-7.296002,112.742909
4,Surabaya,137,Life Hotel Sudirman Surabaya,"Genteng, Surabaya",3.0,29.0,"Bayar saat Check-in, Ruang santai, Layanan pijat, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Bar",313332,Life Hotel Sudirman Surabaya,Life Hotel Sudirman Surabaya,-7.272176,112.742343
4,Surabaya,40,D'Carol Hotel Surabaya,"Genteng, Surabaya",3.0,553.0,Bayar saat Check-in,600000,D'Carol Hotel Surabaya,D'Carol Hotel Surabaya,-7.247072199999998,112.73002
4,Surabaya,228,Yello Hotel Jemursari,"Tenggilis Mejoyo, Surabaya",3.0,4540.0,"Layanan pijat, Ruangan game, Check-out ekspress, Spa",714831,Yello Hotel Jemursari,Yello Hotel Jemursari,-7.3155923,112.7540904
4,Surabaya,191,Sumi Hotel Surabaya,"Dukuh Pakis, Surabaya",2.0,6112.0,Sewa mobil,331667,Sumi Hotel Surabaya,Sumi Hotel Surabaya,-7.28872291949069,112.70935714244844
4,Surabaya,110,Hotel Dafam Pacific Caesar Surabaya,"Mulyorejo, Surabaya",3.0,5629.0,"Layanan pijat, Fasilitas bisnis, Bar",800000,Hotel Dafam Pacific Caesar Surabaya,Hotel Dafam Pacific Caesar Surabaya,-7.253993599999999,112.7827949
4,Surabaya,62,Grand Inna Tunjungan,"Genteng, Surabaya",4.0,3262.0,"Bayar saat Check-in, Sewa mobil, Layanan pijat, Check-out ekspress, Spa, Bar",1189923,Grand Inna Tunjungan,Grand Inna Tunjungan,-7.262513,112.741517
4,Surabaya,233,ZOOM Dharmahusada Hotel,"Gubeng, Surabaya",3.0,2709.0,"Layanan pijat, Spa, Bar",558333,ZOOM Dharmahusada Hotel,ZOOM Dharmahusada Hotel,-7.268642,112.773186
4,Surabaya,53,Goldvitel Hotel Surabaya,"Genteng, Surabaya",4.0,294.0,"Bar, Karaoke, Layanan pijat, Pusat kebugaran, Teras rooftop, Check-out ekspress, Pusat kebugaran, Bar",1934433,Goldvitel Hotel Surabaya,Goldvitel Hotel Surabaya,-7.272566100000001,112.7421671
4,Surabaya,212,The Life Hotels Surabaya City Center,"Genteng, Surabaya",2.5,11511.0,"Bayar saat Check-in, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Pusat kebugaran",346666,The Life Hotels Surabaya City Center,The Life Hotels Surabaya City Center,-7.2536588984167825,112.74972461534423
4,Surabaya,94,Holiday Inn Express SURABAYA CENTERPOINT,"Sawahan, Surabaya",4.0,3912.0,"Tennis, Pusat kebugaran",749044,Holiday Inn Express SURABAYA CENTERPOINT,Holiday Inn Express SURABAYA CENTERPOINT,-7.263879,112.730666
4,Surabaya,118,Hotel Majapahit Surabaya - MGallery,"Genteng, Surabaya",5.0,556.0,Area main anak,1947000,Hotel Majapahit Surabaya - MGallery,Hotel Majapahit Surabaya - MGallery,-7.259726,112.740077
4,Surabaya,57,Grand Dafam Signature Surabaya,"Genteng, Surabaya",4.0,2043.0,"Jacuzzi, Area main anak, Pusat kebugaran, Bar di kolam renang, Sauna, Spa, Bar",1595333,Grand Dafam Signature Surabaya,Grand Dafam Signature Surabaya,-7.266701,112.74940749999996
4,Surabaya,195,Swiss-Belinn Airport Surabaya,"Gedangan, Surabaya",3.0,3334.0,"Tennis meja, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Bar",665000,Swiss-Belinn Airport Surabaya,Swiss-Belinn Airport Surabaya,-7.380285,112.74233099999992
4,Surabaya,139,MIRA inn Kayoon Surabaya City Center,"Genteng, Surabaya",1.0,1115.0,Sewa mobil,290000,MIRA inn Kayoon Surabaya City Center,MIRA inn Kayoon Surabaya City Center,-7.268157000000002,112.74839799999997
4,Surabaya,223,Tunjungan Hotel Surabaya,"Tegalsari, Surabaya",4.0,10496.0,"Bayar saat Check-in, Layanan pijat",861333,Tunjungan Hotel Surabaya,Tunjungan Hotel Surabaya,-7.26209017099095,112.740325927734
4,Surabaya,58,Grand Darmo Suite by AMITHYA,"Wonokromo, Surabaya",4.0,8847.0,"Bar, Sewa mobil, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa, Pusat kebugaran, Bar",1926333,Grand Darmo Suite by AMITHYA,Grand Darmo Suite by AMITHYA,-7.291799011074431,112.7409882209015
4,Surabaya,49,Four Points by Sheraton Surabaya,"Tegalsari, Surabaya",4.0,144.0,"Payung pantai, Kursi berjemur tepi kolam, Pusat kebugaran, Bar, OTHER",1847267,Four Points by Sheraton Surabaya,Four Points by Sheraton Surabaya,-7.261012,112.73892
4,Surabaya,150,Midtown Residence Marvell City Surabaya,"Wonokromo, Surabaya",4.0,5368.0,"Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Pusat kebugaran",1062833,Midtown Residence Marvell City Surabaya,Midtown Residence Marvell City Surabaya,-7.2889754,112.74541640000008
4,Surabaya,225,Vasa Hotel Surabaya,"Sukomanunggal, Surabaya",5.0,3851.0,"Transportasi ke pusat perbelanjaan, Limosin/mobil, Klub anak, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Pusat kebugaran",2027116,Vasa Hotel Surabaya,Vasa Hotel Surabaya,-7.286153700000001,112.69888160000004
4,Surabaya,188,Sheraton Surabaya Hotel and Towers,"Tegalsari, Surabaya",5.0,3610.0,"Limosin/mobil, Toko/pusat belanja, Lapangan tennis outdoor, Payung pantai, Spa, Pusat kebugaran, Bar, OTHER",2303034,Sheraton Surabaya Hotel and Towers,Sheraton Surabaya Hotel and Towers,-7.2626,112.738317
4,Surabaya,206,The Alana Surabaya,"Wonokromo, Surabaya",4.0,6779.0,"Darts, Aerobik, Restoran show cooking, Bersepeda atau bersepeda gunung, Bilyar, Bar di kolam renang, Check-out ekspress, Bar",1202533,The Alana Surabaya,The Alana Surabaya,-7.31861569,112.73163557
4,Surabaya,184,Shangri-La Surabaya,"Sawahan, Surabaya",5.0,1908.0,"Aerobik, Bar, Klub malam, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar",1710133,Shangri-La Surabaya,Shangri-La Surabaya,-7.2896,112.7157
4,Surabaya,51,Garden Palace Hotel Powered by Archipelago,"Genteng, Surabaya",4.0,9195.0,"Bar, Klub malam, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar",691120,Garden Palace Hotel Powered by Archipelago,Garden Palace Hotel Powered by Archipelago,-7.2638339,112.74650169999995
4,Surabaya,82,HARRIS Hotel & Conventions Gubeng,"Gubeng, Surabaya",4.0,5889.0,"Bayar saat Check-in, Area main anak, Klub anak, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar",2821333,HARRIS Hotel & Conventions Gubeng,HARRIS Hotel & Conventions Gubeng,-7.272543067789512,112.7493688650818
4,Surabaya,128,JW Marriott Hotel Surabaya,"Tegalsari, Surabaya",5.0,6550.0,"Restoran show cooking, Bar, Klub malam, Pusat kebugaran, Fasilitas bisnis, Check-out ekspress, Pusat kebugaran, Bar",2444200,JW Marriott Hotel Surabaya,JW Marriott Hotel Surabaya,-7.25965866303062,112.73484408092042
4,Surabaya,107,Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,"Sawahan, Surabaya",5.0,4239.0,"Jacuzzi, Sewa mobil, Layanan pijat, Pusat kebugaran, Sauna, Spa, Pusat kebugaran",4400000,Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,Hotel Ciputra World Surabaya managed by Swiss-Belhotel International,-7.292203900000001,112.72389850000002
4,Surabaya,167,Primebiz Hotel Surabaya,"Wonokromo, Surabaya",3.5,4796.0,"Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran",915884,Primebiz Hotel Surabaya,Primebiz Hotel Surabaya,-7.329400999999998,112.72245399999996
4,Surabaya,164,Premier Place Surabaya Airport,"Gedangan, Surabaya",3.0,4285.0,"Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Spa, Bar",774350,Premier Place Surabaya Airport,Premier Place Surabaya Airport,-7.379298,112.738925
4,Surabaya,213,The Life Styles Hotel Surabaya,"Gubeng, Surabaya",3.5,12522.0,"Bayar saat Check-in, Pusat kebugaran, Check-out ekspress, Pusat kebugaran, Bar",613332,The Life Styles Hotel Surabaya,The Life Styles Hotel Surabaya,-7.267114,112.751004
